loan_amnt,int_rate,annual_inc,dti,emp_length,open_acc,revol_util,pub_rec,delinq_2yrs,loan_status
5900.0,8.18,85000.0,8.34,2,10.0,31.3,0.0,0.0,0
9600.0,8.18,40000.0,22.98,2,15.0,30.0,1.0,0.0,0
8000.0,15.61,37000.0,26.24,4,11.0,60.1,0.0,0.0,0
6000.0,6.89,60000.0,17.04,2,8.0,26.2,0.0,0.0,0
18000.0,17.57,50000.0,30.03,3,10.0,59.4,1.0,0.0,0
10000.0,7.26,50000.0,13.01,3,8.0,38.3,0.0,0.0,0
15000.0,5.32,75000.0,8.93,8,7.0,83.7,0.0,0.0,0
15000.0,8.18,100000.0,15.2,4,13.0,25.2,0.0,0.0,0
4500.0,14.65,61000.0,11.55,10,6.0,12.7,0.0,2.0,0
30000.0,10.99,174000.0,24.21,2,19.0,80.4,0.0,1.0,0
8000.0,7.89,42000.0,25.86,10,10.0,50.0,1.0,0.0,0
20400.0,9.99,55000.0,24.48,8,8.0,55.1,0.0,1.0,0
24000.0,17.86,83000.0,7.3,6,9.0,38.8,0.0,0.0,1
5000.0,9.99,55000.0,15.45,5,8.0,57.0,0.0,1.0,0
5000.0,6.92,50692.0,16.19,10,12.0,7.5,0.0,0.0,0
7500.0,10.99,75000.0,12.83,3,21.0,39.0,1.0,0.0,0
19150.0,7.89,220000.0,23.53,1,8.0,83.7,0.0,0.0,0
5000.0,10.99,62000.0,35.02,8,12.0,10.3,0.0,0.0,0
17000.0,5.32,60012.0,14.48,8,14.0,49.2,0.0,0.0,0
12800.0,20.99,44000.0,16.91,1,20.0,17.8,1.0,0.0,0
14400.0,18.25,51000.0,6.99,10,4.0,92.9,0.0,1.0,0
35000.0,12.29,104600.0,19.13,7,15.0,36.6,2.0,0.0,0
5000.0,7.26,35000.0,32.58,3,8.0,41.8,0.0,0.0,0
21000.0,16.55,90000.0,17.01,3,20.0,50.0,0.0,2.0,1
26000.0,11.53,52000.0,23.82,10,21.0,26.5,0.0,0.0,0
14000.0,7.89,133000.0,18.36,10,9.0,71.0,0.0,0.0,0
3500.0,12.59,65000.0,3.43,1,7.0,67.3,1.0,0.0,0
20000.0,12.29,54450.0,13.29,10,10.0,85.9,0.0,0.0,0
25000.0,11.53,95000.0,11.27,10,15.0,49.8,0.0,0.0,0
15600.0,8.18,80000.0,18.09,6,10.0,12.4,1.0,0.0,0
16000.0,13.18,82000.0,27.28,10,16.0,64.2,0.0,1.0,0
9600.0,7.89,100000.0,11.11,10,8.0,49.1,2.0,0.0,0
15000.0,6.92,220000.0,10.85,2,11.0,36.4,0.0,0.0,0
12000.0,8.38,78982.0,9.84,2,18.0,75.9,0.0,1.0,0
32000.0,12.29,156000.0,14.79,10,16.0,93.1,0.0,1.0,1
9500.0,12.88,52000.0,22.71,3,13.0,68.5,1.0,0.0,0
7000.0,9.17,32000.0,24.53,10,17.0,39.5,0.0,0.0,0
35000.0,13.18,84000.0,10.81,10,9.0,28.8,0.0,2.0,0
12000.0,13.99,39000.0,14.06,2,7.0,54.8,1.0,0.0,0
20000.0,14.33,107000.0,23.23,10,10.0,37.7,0.0,0.0,0
12000.0,11.22,60000.0,21.86,9,8.0,74.5,0.0,0.0,0
12000.0,13.99,50000.0,31.66,3,10.0,85.0,1.0,0.0,1
16375.0,10.99,70000.0,13.17,10,5.0,43.1,2.0,0.0,0
8000.0,12.69,90000.0,17.09,10,11.0,88.0,0.0,0.0,1
25000.0,13.99,70000.0,30.29,10,13.0,86.6,0.0,2.0,1
3500.0,7.89,33800.0,20.95,10,16.0,21.5,0.0,4.0,0
18000.0,11.53,70000.0,13.65,4,11.0,70.8,0.0,0.0,0
4200.0,8.18,60000.0,11.1,10,9.0,26.4,0.0,0.0,0
7225.0,19.99,85000.0,8.87,1,9.0,15.0,1.0,1.0,0
3800.0,8.18,30000.0,2.64,10,12.0,6.6,0.0,0.0,0
5000.0,10.99,64000.0,31.11,10,9.0,85.0,1.0,0.0,1
30000.0,14.65,110000.0,29.64,10,16.0,97.9,0.0,0.0,0
8000.0,10.64,42000.0,30.51,4,10.0,10.4,0.0,0.0,1
3200.0,12.59,35000.0,13.48,1,13.0,18.7,0.0,0.0,0
13000.0,5.32,75000.0,19.62,8,10.0,9.3,0.0,0.0,0
9600.0,9.17,71000.0,15.99,10,15.0,50.0,0.0,0.0,0
20000.0,9.17,200000.0,4.82,3,5.0,99.5,0.0,0.0,0
7550.0,17.86,50000.0,12.87,2,16.0,58.5,0.0,2.0,0
21000.0,9.99,96000.0,18.13,10,6.0,37.1,1.0,0.0,0
8000.0,7.89,38000.0,16.62,0,7.0,30.0,0.0,4.0,0
5000.0,12.05,50000.0,6.82,4,6.0,62.8,1.0,0.0,1
28000.0,5.32,150000.0,14.17,1,13.0,76.3,0.0,0.0,0
21000.0,18.2,54900.0,14.78,3,9.0,18.6,0.0,0.0,1
20400.0,6.24,55000.0,13.22,0,10.0,43.3,0.0,0.0,0
28000.0,5.32,282586.0,1.98,4,8.0,78.9,0.0,0.0,0
16000.0,9.99,72000.0,26.07,10,10.0,16.6,0.0,0.0,1
6500.0,6.92,70000.0,11.55,10,5.0,44.4,0.0,0.0,0
15000.0,16.99,80000.0,36.17,3,8.0,7.0,0.0,0.0,0
8800.0,13.33,50000.0,31.13,10,8.0,60.9,0.0,0.0,0
12000.0,11.53,55000.0,26.07,4,7.0,59.2,0.0,0.0,0
9600.0,9.76,80000.0,24.15,10,6.0,67.2,0.0,1.0,0
7000.0,9.17,80000.0,20.25,9,11.0,58.1,2.0,0.0,0
3125.0,7.89,47200.0,24.46,0,12.0,65.9,0.0,4.0,0
20000.0,6.89,60000.0,18.54,10,8.0,26.9,0.0,0.0,0
12000.0,13.99,54000.0,27.27,10,10.0,48.2,0.0,0.0,0
20000.0,15.61,65000.0,33.42,7,16.0,60.0,0.0,0.0,0
5000.0,11.53,65000.0,29.1,10,7.0,79.9,1.0,0.0,0
14800.0,18.25,85000.0,26.1,7,17.0,71.0,0.0,0.0,0
11200.0,12.69,50000.0,35.74,6,21.0,44.3,0.0,0.0,0
4850.0,16.99,53000.0,26.49,10,8.0,95.8,0.0,0.0,0
5600.0,7.89,74000.0,10.69,10,13.0,7.8,0.0,0.0,0
20000.0,9.99,55000.0,15.62,6,8.0,15.6,1.0,0.0,1
15000.0,7.89,105000.0,11.89,3,13.0,31.7,0.0,1.0,0
9000.0,7.26,100000.0,15.3,4,9.0,26.1,0.0,0.0,0
10000.0,9.99,72000.0,23.26,6,27.0,15.1,0.0,2.0,0
15000.0,13.99,35000.0,22.19,3,12.0,41.9,1.0,0.0,0
1300.0,13.18,36000.0,18.13,1,6.0,67.1,0.0,0.0,0
12000.0,9.17,27000.0,17.6,2,7.0,86.4,0.0,0.0,0
15000.0,15.61,110000.0,9.64,2,13.0,14.0,0.0,2.0,0
28000.0,10.99,72000.0,29.3,4,13.0,79.5,0.0,0.0,0
6000.0,6.24,37000.0,10.39,2,11.0,28.8,0.0,0.0,0
8500.0,12.69,55000.0,21.54,3,12.0,87.6,0.0,0.0,0
3250.0,9.17,32000.0,25.13,10,6.0,42.5,0.0,0.0,0
10000.0,9.17,132000.0,11.94,10,14.0,85.9,0.0,0.0,1
15000.0,9.17,50000.0,6.75,10,7.0,67.9,0.0,0.0,0
25000.0,8.18,120000.0,14.35,1,9.0,81.5,0.0,1.0,0
5000.0,9.99,55000.0,20.18,8,16.0,34.6,0.0,0.0,0
15000.0,6.92,90000.0,21.53,5,7.0,56.5,0.0,0.0,0
17000.0,21.99,42000.0,29.75,5,13.0,33.4,0.0,0.0,1
12600.0,12.69,40000.0,21.99,3,10.0,39.0,0.0,0.0,0
20000.0,18.25,127500.0,15.81,2,13.0,47.6,2.0,1.0,0
3000.0,13.99,65000.0,12.15,0,8.0,38.0,1.0,0.0,0
10000.0,6.39,53000.0,29.42,3,8.0,62.3,0.0,0.0,0
21600.0,9.99,105000.0,12.96,10,9.0,79.5,0.0,0.0,0
10000.0,9.17,60000.0,17.42,10,22.0,43.1,0.0,0.0,0
18000.0,19.99,52000.0,34.99,2,15.0,28.1,0.0,0.0,1
8000.0,9.17,60000.0,24.72,2,22.0,24.4,0.0,0.0,0
11000.0,8.38,100000.0,16.76,10,14.0,46.0,0.0,0.0,0
18000.0,9.17,95000.0,16.11,8,10.0,77.9,0.0,0.0,0
7200.0,18.25,24000.0,21.59,0,9.0,71.2,0.0,0.0,1
20000.0,7.89,140000.0,20.42,0,12.0,47.2,0.0,0.0,0
7650.0,6.24,97500.0,15.14,10,7.0,31.9,0.0,0.0,0
4800.0,6.89,40000.0,27.09,10,21.0,9.5,0.0,0.0,1
10000.0,7.89,75000.0,13.03,1,13.0,64.9,0.0,0.0,0
10000.0,9.17,65000.0,18.87,7,9.0,52.2,1.0,0.0,0
11850.0,13.99,41466.39,13.89,10,9.0,38.5,1.0,1.0,0
28000.0,7.89,83000.0,19.66,1,9.0,75.0,0.0,0.0,0
10000.0,13.33,124000.0,10.58,1,18.0,39.2,1.0,0.0,0
12000.0,6.92,91000.0,14.06,10,22.0,11.2,0.0,0.0,0
15000.0,16.55,47404.0,30.08,3,18.0,87.4,0.0,0.0,0
21000.0,13.67,65000.0,23.89,10,17.0,60.7,1.0,0.0,0
3600.0,9.99,45000.0,21.12,2,20.0,40.3,1.0,0.0,0
16000.0,12.59,150000.0,17.26,9,12.0,56.8,0.0,0.0,0
12800.0,8.18,117000.0,38.54,8,18.0,69.6,0.0,0.0,0
15500.0,7.89,140000.0,19.12,3,13.0,8.9,0.0,0.0,1
20000.0,9.99,130000.0,6.67,8,19.0,63.4,1.0,0.0,0
5000.0,13.33,21000.0,7.09,0,12.0,87.0,0.0,0.0,0
20000.0,6.68,62400.0,16.65,10,12.0,43.8,0.0,0.0,0
10000.0,6.92,45000.0,29.73,0,17.0,28.3,0.0,0.0,0
9600.0,12.29,42000.0,26.11,10,8.0,35.4,1.0,0.0,0
30000.0,12.29,250000.0,7.85,0,9.0,66.4,2.0,1.0,0
10000.0,14.33,64500.0,31.31,5,11.0,40.8,0.0,0.0,1
12000.0,8.18,60000.0,19.16,5,4.0,73.3,0.0,0.0,0
16000.0,11.99,75000.0,12.43,0,20.0,48.0,2.0,0.0,1
8000.0,9.17,40000.0,9.32,2,7.0,56.0,0.0,0.0,0
5000.0,12.29,60000.0,13.12,6,10.0,62.2,0.0,0.0,1
8850.0,12.29,147172.0,8.56,8,11.0,44.7,0.0,0.0,0
8400.0,6.24,70000.0,21.64,2,20.0,10.6,0.0,0.0,0
10000.0,13.33,85000.0,16.93,10,11.0,65.2,1.0,1.0,0
7000.0,10.64,75000.0,4.8,10,7.0,40.6,0.0,0.0,0
12825.0,13.99,44000.0,29.6,10,15.0,65.3,0.0,0.0,0
35000.0,9.17,275000.0,13.82,1,10.0,70.9,0.0,0.0,0
10000.0,5.32,140000.0,8.41,3,12.0,28.3,0.0,0.0,0
11950.0,25.99,55000.0,31.62,8,15.0,50.1,1.0,0.0,1
12000.0,13.99,75000.0,15.06,7,25.0,59.7,0.0,0.0,0
25000.0,13.33,125000.0,3.15,10,4.0,54.0,0.0,1.0,0
12000.0,14.33,42500.0,31.01,0,10.0,68.7,0.0,0.0,1
14825.0,12.69,50596.0,22.94,8,10.0,77.6,0.0,0.0,0
13000.0,12.69,40000.0,16.2,7,10.0,78.7,0.0,1.0,0
15000.0,16.99,134000.0,22.02,10,22.0,30.8,0.0,0.0,1
14400.0,14.33,65000.0,19.46,1,16.0,21.2,0.0,3.0,0
8000.0,9.17,110000.0,18.96,10,12.0,89.1,0.0,0.0,0
9000.0,12.29,27000.0,12.93,7,11.0,45.2,0.0,0.0,1
9800.0,8.18,72000.0,36.83,3,15.0,20.5,0.0,1.0,0
15000.0,8.18,90000.0,16.19,10,24.0,32.1,0.0,2.0,1
10150.0,10.99,44035.0,18.29,7,5.0,43.5,0.0,0.0,0
35000.0,17.57,125000.0,25.34,4,12.0,29.2,0.0,0.0,0
6000.0,13.33,64400.0,31.51,2,15.0,36.0,0.0,3.0,0
18475.0,18.25,42000.0,21.74,10,5.0,97.9,0.0,0.0,1
7000.0,14.33,23000.0,35.28,2,12.0,13.9,0.0,0.0,1
6800.0,7.26,69000.0,12.83,10,7.0,33.5,0.0,1.0,0
6000.0,11.53,41350.0,15.36,10,7.0,29.0,1.0,2.0,0
5900.0,9.17,98000.0,29.03,7,24.0,27.0,0.0,0.0,0
30000.0,12.88,72000.0,22.89,3,14.0,74.3,0.0,0.0,0
2000.0,13.99,50000.0,11.19,3,8.0,65.6,0.0,1.0,1
3500.0,12.29,56400.0,24.0,2,17.0,91.2,1.0,0.0,1
26000.0,8.18,72000.0,19.53,1,9.0,23.3,0.0,0.0,0
4000.0,6.24,75000.0,17.63,6,14.0,11.1,0.0,0.0,0
28000.0,5.32,130000.0,9.53,0,11.0,20.6,0.0,0.0,0
12000.0,16.55,79000.0,16.25,10,18.0,60.3,1.0,1.0,1
21450.0,20.99,137000.0,11.55,0,21.0,29.7,1.0,0.0,1
11200.0,13.33,27000.0,13.02,4,3.0,5.5,0.0,0.0,0
26000.0,12.59,66000.0,20.25,4,11.0,52.8,0.0,0.0,0
20100.0,22.99,66000.0,22.87,10,16.0,63.0,1.0,0.0,0
12000.0,9.99,36000.0,9.07,10,8.0,44.8,0.0,0.0,0
2000.0,12.29,70000.0,5.01,10,8.0,18.4,0.0,2.0,0
8000.0,12.29,29000.0,10.31,3,3.0,92.1,0.0,0.0,0
17000.0,12.29,293300.0,19.02,10,19.0,86.6,0.0,0.0,0
5000.0,15.61,117800.0,16.35,10,20.0,59.3,1.0,0.0,1
25000.0,17.57,71200.0,23.65,10,14.0,79.7,0.0,0.0,0
20000.0,9.99,110000.0,6.45,10,12.0,73.0,2.0,0.0,0
5325.0,12.69,30000.0,26.04,1,19.0,22.4,0.0,0.0,0
4500.0,16.55,25000.0,24.1,6,15.0,55.4,0.0,0.0,1
35000.0,13.99,230000.0,9.8,10,10.0,55.7,2.0,0.0,0
24000.0,7.26,240000.0,6.68,8,12.0,57.2,0.0,0.0,0
30000.0,17.86,254800.0,19.03,7,19.0,52.1,0.0,1.0,0
8000.0,14.65,60000.0,29.01,5,9.0,27.0,0.0,0.0,0
7000.0,12.29,48814.27,28.6,10,12.0,54.4,0.0,0.0,0
6000.0,14.65,31000.0,9.14,1,9.0,35.8,0.0,0.0,0
28000.0,7.26,600000.0,5.99,10,32.0,19.7,0.0,0.0,0
30000.0,12.69,65000.0,27.97,10,8.0,84.3,1.0,0.0,0
26500.0,13.33,53000.0,31.79,0,19.0,63.8,0.0,0.0,0
15000.0,11.53,54000.0,30.02,0,21.0,59.3,0.0,0.0,0
6000.0,7.89,50000.0,29.55,8,13.0,31.7,1.0,0.0,0
17700.0,16.55,85000.0,31.27,10,19.0,41.3,0.0,0.0,1
10500.0,6.24,55000.0,7.64,0,8.0,58.2,0.0,0.0,0
7825.0,16.99,19600.0,37.49,0,9.0,65.5,0.0,0.0,0
3000.0,12.69,65000.0,20.05,10,7.0,39.0,0.0,0.0,0
21000.0,9.99,125000.0,11.71,0,8.0,72.8,0.0,0.0,0
7675.0,12.69,40000.0,33.81,8,11.0,34.2,0.0,0.0,0
35000.0,16.99,80000.0,16.76,1,15.0,60.0,0.0,0.0,1
16000.0,13.18,70000.0,19.13,3,20.0,20.5,0.0,0.0,0
12625.0,10.99,35100.0,14.91,1,5.0,96.8,0.0,0.0,0
3000.0,13.67,40000.0,37.35,1,8.0,99.1,0.0,0.0,1
12700.0,18.25,134000.0,14.54,10,12.0,54.3,0.0,0.0,0
20000.0,10.64,61000.0,27.05,9,14.0,78.4,0.0,0.0,0
9000.0,13.99,62000.0,23.58,1,10.0,63.8,0.0,0.0,0
10500.0,9.17,103000.0,18.02,10,11.0,95.5,0.0,0.0,0
15000.0,9.17,60000.0,13.22,10,10.0,50.3,1.0,1.0,0
20000.0,13.99,75000.0,29.98,9,11.0,34.6,0.0,0.0,1
18000.0,5.32,100000.0,27.91,10,22.0,8.9,0.0,0.0,0
11200.0,10.99,50000.0,9.07,0,7.0,88.6,0.0,0.0,1
5000.0,9.99,160000.0,20.82,2,21.0,43.5,0.0,8.0,1
12000.0,18.55,54000.0,18.93,10,12.0,45.8,0.0,0.0,1
35000.0,18.2,85000.0,7.01,3,14.0,17.2,0.0,0.0,1
3200.0,13.18,38000.0,5.27,7,6.0,42.1,1.0,0.0,0
16000.0,12.29,77000.0,22.75,8,13.0,51.0,0.0,1.0,0
24525.0,23.99,82500.0,17.85,2,11.0,29.4,0.0,1.0,0
3000.0,13.33,55000.0,25.13,2,11.0,84.6,0.0,0.0,0
12000.0,13.99,70000.0,24.5,5,16.0,87.8,0.0,0.0,0
20000.0,10.99,75000.0,16.03,10,7.0,67.8,0.0,0.0,0
25500.0,17.57,55485.0,26.22,10,10.0,80.2,0.0,0.0,0
14650.0,18.55,50200.0,17.33,10,9.0,75.0,0.0,0.0,0
12875.0,13.33,46700.0,17.27,10,7.0,73.4,3.0,0.0,0
27375.0,17.86,70000.0,20.38,10,13.0,112.8,0.0,0.0,1
11200.0,19.99,56000.0,27.41,10,17.0,77.3,0.0,1.0,1
6000.0,12.29,40000.0,14.07,2,10.0,29.1,0.0,0.0,0
25000.0,13.33,75000.0,9.07,1,10.0,33.3,0.0,0.0,0
35000.0,17.57,160000.0,16.89,10,23.0,32.7,1.0,0.0,0
35000.0,18.25,97000.0,7.14,7,6.0,5.1,0.0,0.0,0
13000.0,11.22,48000.0,27.02,2,13.0,29.1,0.0,0.0,0
8500.0,8.18,46000.0,36.29,10,27.0,19.5,0.0,0.0,0
15000.0,9.17,150000.0,5.79,0,5.0,57.0,1.0,0.0,0
8675.0,16.99,26000.0,25.07,7,14.0,41.1,0.0,1.0,0
10000.0,5.32,65000.0,19.61,2,13.0,60.2,0.0,0.0,0
35000.0,19.99,100000.0,17.21,8,10.0,85.0,0.0,0.0,0
13000.0,10.99,59853.0,15.38,8,9.0,69.5,0.0,1.0,0
24000.0,9.99,99300.0,14.6,7,9.0,72.0,0.0,0.0,0
20000.0,8.18,76000.0,15.52,8,6.0,21.4,0.0,0.0,0
10000.0,9.17,43000.0,29.56,10,10.0,72.3,0.0,0.0,0
16000.0,13.99,72000.0,9.57,10,12.0,83.4,0.0,0.0,0
16000.0,8.18,65000.0,15.4,8,11.0,23.7,0.0,0.0,0
18000.0,12.69,90000.0,28.77,10,12.0,87.7,0.0,0.0,1
28800.0,9.99,130000.0,24.82,3,20.0,65.3,0.0,0.0,1
10000.0,7.89,160000.0,3.07,8,12.0,13.4,1.0,0.0,0
10000.0,10.99,30000.0,32.6,10,7.0,72.0,0.0,0.0,0
14400.0,10.64,80000.0,19.82,5,12.0,40.6,0.0,0.0,0
28000.0,7.89,120000.0,19.81,7,17.0,15.4,0.0,0.0,0
10000.0,9.17,70000.0,11.07,2,5.0,78.0,1.0,0.0,1
8000.0,9.76,40000.0,30.15,5,10.0,31.4,0.0,0.0,0
6500.0,11.53,45000.0,27.84,10,8.0,73.8,0.0,0.0,0
28000.0,5.32,110000.0,16.97,2,19.0,23.6,0.0,2.0,0
15000.0,13.33,45000.0,11.79,2,19.0,85.1,0.0,0.0,1
35000.0,7.89,100000.0,30.11,3,27.0,36.1,0.0,0.0,0
6000.0,12.69,28000.0,5.7,2,10.0,18.3,0.0,1.0,0
5000.0,9.99,26019.77,14.02,8,6.0,85.6,1.0,0.0,0
13025.0,14.65,65000.0,23.71,3,10.0,55.8,0.0,0.0,0
14000.0,16.55,36000.0,30.23,2,6.0,53.0,1.0,2.0,0
19200.0,11.49,180000.0,31.74,10,22.0,78.7,0.0,0.0,0
6000.0,7.26,52000.0,15.07,10,6.0,25.9,0.0,0.0,0
10000.0,12.69,56160.0,23.66,8,25.0,50.2,0.0,0.0,0
6050.0,13.99,30000.0,8.08,0,7.0,68.0,1.0,0.0,1
12000.0,10.99,62000.0,34.89,6,36.0,48.7,0.0,0.0,0
10000.0,5.32,100000.0,8.56,0,15.0,5.9,0.0,0.0,0
15000.0,5.32,55000.0,26.14,10,14.0,46.1,1.0,0.0,0
12000.0,9.99,87000.0,19.92,5,20.0,61.3,0.0,0.0,0
28000.0,21.99,81000.0,19.13,4,13.0,77.3,0.0,1.0,0
4000.0,16.55,45000.0,29.79,3,7.0,80.0,0.0,0.0,0
16800.0,15.61,38000.0,10.14,10,16.0,34.5,1.0,0.0,1
2500.0,15.61,45000.0,20.45,2,22.0,41.3,0.0,0.0,0
17750.0,18.55,68000.0,34.47,10,7.0,39.2,1.0,0.0,0
15000.0,6.92,85000.0,22.07,10,28.0,33.8,0.0,0.0,0
12000.0,12.69,85000.0,32.27,10,15.0,44.4,1.0,0.0,0
9000.0,13.99,25000.0,27.32,4,6.0,89.3,0.0,0.0,0
4900.0,16.99,45000.0,13.55,8,12.0,30.0,3.0,0.0,0
18000.0,9.17,99000.0,26.15,10,10.0,84.8,0.0,0.0,0
6000.0,10.99,58000.0,26.84,10,13.0,51.7,1.0,0.0,0
22400.0,8.18,112000.0,14.95,2,17.0,47.2,0.0,0.0,0
4500.0,16.99,55000.0,31.97,0,7.0,69.1,0.0,0.0,0
15000.0,12.29,72072.0,13.22,8,16.0,54.6,0.0,0.0,0
8000.0,15.61,45000.0,16.13,5,10.0,46.9,0.0,0.0,0
12000.0,15.61,67255.0,33.65,10,19.0,53.0,0.0,1.0,1
3500.0,9.99,55000.0,12.79,2,8.0,13.7,0.0,0.0,0
16000.0,18.49,78000.0,16.54,10,19.0,80.0,0.0,0.0,1
25000.0,9.99,82764.0,11.69,2,5.0,77.3,0.0,0.0,0
14400.0,13.33,56000.0,38.15,10,16.0,77.3,0.0,0.0,0
13000.0,11.53,44720.0,27.51,3,7.0,31.7,0.0,0.0,0
15000.0,21.99,80000.0,17.42,9,7.0,57.0,1.0,0.0,0
21000.0,15.61,115000.0,15.05,6,7.0,53.7,1.0,1.0,1
6000.0,15.61,28000.0,20.92,6,10.0,32.0,0.0,0.0,0
30000.0,10.99,120000.0,14.34,2,6.0,67.5,0.0,0.0,0
9600.0,8.18,55000.0,33.8,7,13.0,25.7,0.0,0.0,0
10000.0,14.65,43000.0,30.23,1,7.0,80.2,0.0,0.0,1
30000.0,6.89,280000.0,7.4,9,4.0,77.6,0.0,0.0,0
12400.0,12.69,67600.0,19.49,2,8.0,34.3,0.0,0.0,0
16000.0,5.32,55000.0,18.12,7,7.0,43.5,0.0,0.0,0
19300.0,15.61,114000.0,3.37,10,9.0,44.7,0.0,0.0,0
15450.0,13.33,55000.0,28.58,7,14.0,71.5,0.0,0.0,0
10000.0,12.29,150000.0,14.32,0,18.0,66.9,2.0,0.0,0
24000.0,9.17,100000.0,15.13,1,17.0,31.1,0.0,0.0,0
20000.0,7.26,132000.0,11.6,5,7.0,77.9,0.0,0.0,0
20000.0,10.99,77000.0,34.26,8,9.0,44.2,0.0,0.0,0
6725.0,17.57,32000.0,38.9,1,22.0,34.1,0.0,0.0,1
21000.0,17.86,100000.0,23.67,10,15.0,78.4,0.0,0.0,1
11000.0,15.61,40000.0,35.94,0,10.0,74.1,0.0,0.0,0
20000.0,8.18,55000.0,22.41,1,10.0,59.1,0.0,0.0,0
7000.0,8.18,35000.0,31.04,10,10.0,88.0,0.0,0.0,0
20000.0,6.24,89400.0,3.58,10,6.0,31.5,0.0,0.0,0
15000.0,12.69,37000.0,24.49,0,11.0,39.5,1.0,0.0,1
22000.0,13.99,47000.0,29.14,1,25.0,52.8,0.0,0.0,0
35000.0,7.89,1100000.0,6.1,9,12.0,54.2,0.0,0.0,0
8550.0,9.17,40500.0,30.09,0,10.0,35.3,0.0,4.0,0
3600.0,13.18,33280.0,22.9,0,18.0,27.7,0.0,0.0,1
12000.0,15.61,130000.0,9.95,0,7.0,88.2,0.0,0.0,0
6000.0,10.99,30000.0,10.24,4,10.0,29.9,0.0,0.0,0
35000.0,14.65,105000.0,25.89,10,14.0,44.6,0.0,0.0,0
9800.0,7.89,42000.0,34.06,10,12.0,53.5,0.0,0.0,1
4550.0,14.65,30000.0,17.4,10,8.0,34.0,2.0,0.0,1
10000.0,9.99,94000.0,32.4,10,10.0,33.8,2.0,0.0,0
8000.0,11.53,20000.0,6.12,1,9.0,16.6,1.0,0.0,0
2400.0,10.64,41000.0,16.58,7,4.0,93.2,0.0,0.0,0
25000.0,10.99,100000.0,24.34,10,9.0,86.5,0.0,0.0,0
11200.0,8.38,157000.0,6.96,5,7.0,91.1,0.0,0.0,0
18000.0,9.99,75000.0,18.07,2,34.0,54.2,0.0,0.0,0
35000.0,9.99,121000.0,31.56,10,10.0,50.1,0.0,1.0,0
27000.0,11.99,94000.0,13.61,10,13.0,42.6,0.0,4.0,0
15000.0,13.18,90000.0,3.55,10,6.0,33.4,1.0,0.0,0
3000.0,12.69,86000.0,18.89,3,8.0,39.7,0.0,0.0,0
8000.0,5.32,200000.0,29.04,10,27.0,86.7,0.0,0.0,0
8000.0,11.49,75000.0,19.87,7,8.0,94.2,0.0,0.0,0
8000.0,13.33,27000.0,7.2,0,5.0,54.7,1.0,1.0,1
4200.0,13.33,34000.0,22.17,4,8.0,34.6,1.0,0.0,0
25000.0,16.55,100000.0,31.98,0,40.0,47.7,0.0,0.0,0
10000.0,10.99,224000.0,9.24,1,9.0,75.3,0.0,1.0,0
35000.0,8.18,510000.0,12.21,2,18.0,57.7,0.0,0.0,0
6000.0,13.99,65000.0,23.49,7,19.0,40.0,0.0,0.0,0
20000.0,6.24,65000.0,15.41,8,9.0,32.9,0.0,0.0,0
2400.0,12.29,40000.0,30.81,1,8.0,75.0,0.0,0.0,0
12000.0,8.18,72000.0,11.08,2,10.0,42.6,0.0,0.0,0
11450.0,16.55,30000.0,26.04,10,15.0,48.4,0.0,0.0,0
30000.0,18.25,130000.0,12.3,1,8.0,21.9,1.0,0.0,0
20000.0,7.89,145000.0,13.61,10,21.0,24.0,1.0,0.0,0
20000.0,17.57,100000.0,18.07,10,9.0,55.9,0.0,1.0,0
30000.0,7.89,80000.0,19.77,10,12.0,84.3,0.0,0.0,0
10000.0,12.29,40000.0,6.3,5,8.0,43.5,0.0,1.0,1
7975.0,13.99,84000.0,10.14,8,20.0,53.7,2.0,0.0,1
24000.0,13.33,103000.0,21.65,2,21.0,57.9,0.0,0.0,1
2500.0,9.99,105960.0,13.93,2,8.0,76.7,0.0,0.0,0
6000.0,9.99,48000.0,32.15,10,7.0,53.4,0.0,0.0,0
10000.0,5.32,69113.0,0.46,10,3.0,0.3,0.0,0.0,0
20000.0,12.59,75000.0,21.34,10,13.0,44.0,1.0,0.0,0
12000.0,18.55,53040.0,21.02,5,8.0,77.6,1.0,0.0,0
5000.0,9.99,74000.0,35.74,6,11.0,90.3,0.0,0.0,0
11000.0,7.89,70000.0,17.21,10,7.0,57.0,0.0,0.0,0
20000.0,12.69,140000.0,14.19,5,12.0,71.6,0.0,1.0,0
35000.0,12.69,195000.0,8.71,3,13.0,65.0,0.0,0.0,0
9000.0,5.32,76000.0,10.33,10,10.0,43.1,0.0,0.0,0
12000.0,5.32,71100.0,21.4,8,15.0,60.5,0.0,0.0,0
5300.0,13.33,50000.0,5.52,0,7.0,78.8,0.0,0.0,0
35000.0,15.41,104000.0,19.72,10,16.0,69.8,0.0,0.0,0
24000.0,12.69,80500.0,30.73,8,25.0,73.8,0.0,0.0,0
12000.0,13.33,94000.0,23.37,4,30.0,21.7,0.0,0.0,0
4000.0,18.25,31000.0,19.2,2,7.0,27.3,1.0,1.0,1
7800.0,6.89,90000.0,13.48,0,7.0,40.4,0.0,0.0,0
35000.0,8.18,112500.0,25.18,1,20.0,67.8,0.0,0.0,0
33250.0,11.22,130977.0,22.45,10,16.0,93.6,0.0,1.0,0
